name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;477;0;523;3075;1848;3075;1818;0
header;247;99;247;133;1873;133;1873;99
A;1188;80;1188;81;1190;81;1190;80
A;1045;161;1045;187;1067;187;1067;161
A;1778;248;1778;248;1778;248;1778;248
B;1046;942;1046;971;1069;971;1069;942
B;743;1219;743;1238;757;1238;757;1219
A;1278;1312;1278;1320;1285;1320;1285;1312
A;1150;1492;1150;1517;1164;1517;1164;1492
A;1515;1537;1515;1562;1529;1562;1529;1537
C;1045;1617;1045;1646;1066;1646;1066;1617
B;505;1727;505;1745;518;1745;518;1727
A;1177;1728;1177;1736;1184;1736;1184;1728
A;1291;1865;1291;1872;1297;1872;1297;1865
D;1047;2288;1047;2316;1068;2316;1068;2288
A;1753;2555;1753;2562;1760;2562;1760;2555
B;826;2841;826;2859;855;2859;855;2841
