name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1014;0;596;3081;1827;3081;1804;0
header;211;134;211;174;1808;174;1808;134
A;1004;203;1004;230;1024;230;1024;203
A;1674;1429;1674;1441;1681;1441;1681;1429
C;1002;1513;1002;1544;1024;1544;1024;1513
A;1147;2094;1147;2100;1153;2100;1153;2094
D;1008;2167;1008;2193;1028;2193;1028;2167
A;985;2375;985;2387;991;2387;991;2375
B;1566;2484;1566;2499;1589;2499;1589;2484
A;1786;2770;1786;2770;1787;2770;1787;2770
A;1538;2819;1538;2822;1541;2822;1541;2819
A;1561;2840;1561;2842;1564;2842;1564;2840
A;1789;2840;1789;2843;1792;2843;1792;2840
A;1638;2844;1638;2844;1638;2844;1638;2844
