name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;699;0;444;3084;1421;3084;1213;0
header;585;111;585;163;1383;163;1383;111
A;699;95;699;97;701;97;701;95
A;1147;339;1147;343;1150;343;1150;339
B;1061;402;1061;464;1113;464;1113;402
D;1129;404;1129;468;1180;468;1180;404
C;1003;404;1003;467;1044;467;1044;404
B;877;531;877;564;928;564;928;531
A;736;1137;736;1140;738;1140;738;1137
A;1214;1432;1214;1433;1214;1433;1214;1432
A;1289;2120;1289;2122;1291;2122;1291;2120
A;1250;2180;1250;2180;1250;2180;1250;2180
A;805;2542;805;2544;807;2544;807;2542
A;1311;2793;1311;2798;1344;2798;1344;2793
A;884;2968;884;2970;884;2970;884;2968
